,Code du departement,Libelle du departement,Code de la circonscription,Libelle de la circonscription,Code de la commune,Libelle de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimes,% Exp/Ins,% Exp/Vot,No Panneau,Sexe,Nom,Prenom,Voix,% Voix/Ins,% Voix/Exp,No Panneau2,Sexe2,Nom2,Prenom2,Voix2,% Voix/Ins2,% Voix/Exp2
52109,75.0,Paris,8,8eme circonscription,56,Paris,2057.0,1392,384,27.59,1008,72.41,14,1.01,1.39,59,4.24,5.85,935,67.17,92.76,1,M,MACRON,Emmanuel,798,57.33,85.35,2,F,LE PEN,Marine,137,9.84,14.65
52110,75.0,Paris,9,9eme circonscription,56,Paris,1301.0,1700,401,23.59,1299,76.41,71,4.18,5.47,26,1.53,2.0,1202,70.71,92.53,1,M,MACRON,Emmanuel,1056,62.12,87.85,2,F,LE PEN,Marine,146,8.59,12.15
52111,75.0,Paris,9,9eme circonscription,56,Paris,1302.0,1449,367,25.33,1082,74.67,81,5.59,7.49,16,1.1,1.48,985,67.98,91.04,1,M,MACRON,Emmanuel,846,58.39,85.89,2,F,LE PEN,Marine,139,9.59,14.11
52112,75.0,Paris,9,9eme circonscription,56,Paris,1303.0,1624,425,26.17,1199,73.83,81,4.99,6.76,11,0.68,0.92,1107,68.17,92.33,1,M,MACRON,Emmanuel,931,57.33,84.1,2,F,LE PEN,Marine,176,10.84,15.9
52113,75.0,Paris,9,9eme circonscription,56,Paris,1304.0,1281,387,30.21,894,69.79,60,4.68,6.71,12,0.94,1.34,822,64.17,91.95,1,M,MACRON,Emmanuel,636,49.65,77.37,2,F,LE PEN,Marine,186,14.52,22.63
52114,75.0,Paris,9,9eme circonscription,56,Paris,1305.0,1527,395,25.87,1132,74.13,64,4.19,5.65,26,1.7,2.3,1042,68.24,92.05,1,M,MACRON,Emmanuel,887,58.09,85.12,2,F,LE PEN,Marine,155,10.15,14.88
52115,75.0,Paris,9,9eme circonscription,56,Paris,1306.0,1201,269,22.4,932,77.6,47,3.91,5.04,17,1.42,1.82,868,72.27,93.13,1,M,MACRON,Emmanuel,732,60.95,84.33,2,F,LE PEN,Marine,136,11.32,15.67
52116,75.0,Paris,9,9eme circonscription,56,Paris,1307.0,1665,506,30.39,1159,69.61,56,3.36,4.83,20,1.2,1.73,1083,65.05,93.44,1,M,MACRON,Emmanuel,904,54.29,83.47,2,F,LE PEN,Marine,179,10.75,16.53
52117,75.0,Paris,9,9eme circonscription,56,Paris,1308.0,1489,422,28.34,1067,71.66,73,4.9,6.84,18,1.21,1.69,976,65.55,91.47,1,M,MACRON,Emmanuel,797,53.53,81.66,2,F,LE PEN,Marine,179,12.02,18.34
52118,75.0,Paris,9,9eme circonscription,56,Paris,1309.0,1257,408,32.46,849,67.54,63,5.01,7.42,14,1.11,1.65,772,61.42,90.93,1,M,MACRON,Emmanuel,607,48.29,78.63,2,F,LE PEN,Marine,165,13.13,21.37
52119,75.0,Paris,9,9eme circonscription,56,Paris,1310.0,1293,383,29.62,910,70.38,66,5.1,7.25,13,1.01,1.43,831,64.27,91.32,1,M,MACRON,Emmanuel,613,47.41,73.77,2,F,LE PEN,Marine,218,16.86,26.23
52120,75.0,Paris,9,9eme circonscription,56,Paris,1311.0,1514,519,34.28,995,65.72,72,4.76,7.24,24,1.59,2.41,899,59.38,90.35,1,M,MACRON,Emmanuel,699,46.17,77.75,2,F,LE PEN,Marine,200,13.21,22.25
52121,75.0,Paris,9,9eme circonscription,56,Paris,1312.0,1448,463,31.98,985,68.02,78,5.39,7.92,30,2.07,3.05,877,60.57,89.04,1,M,MACRON,Emmanuel,673,46.48,76.74,2,F,LE PEN,Marine,204,14.09,23.26
52122,75.0,Paris,9,9eme circonscription,56,Paris,1313.0,1699,408,24.01,1291,75.99,93,5.47,7.2,22,1.29,1.7,1176,69.22,91.09,1,M,MACRON,Emmanuel,996,58.62,84.69,2,F,LE PEN,Marine,180,10.59,15.31
52123,75.0,Paris,9,9eme circonscription,56,Paris,1314.0,1436,461,32.1,975,67.9,65,4.53,6.67,17,1.18,1.74,893,62.19,91.59,1,M,MACRON,Emmanuel,663,46.17,74.24,2,F,LE PEN,Marine,230,16.02,25.76
52124,75.0,Paris,9,9eme circonscription,56,Paris,1315.0,1718,574,33.41,1144,66.59,70,4.07,6.12,19,1.11,1.66,1055,61.41,92.22,1,M,MACRON,Emmanuel,853,49.65,80.85,2,F,LE PEN,Marine,202,11.76,19.15
52125,75.0,Paris,9,9eme circonscription,56,Paris,1316.0,1940,608,31.34,1332,68.66,85,4.38,6.38,23,1.19,1.73,1224,63.09,91.89,1,M,MACRON,Emmanuel,990,51.03,80.88,2,F,LE PEN,Marine,234,12.06,19.12
52126,75.0,Paris,9,9eme circonscription,56,Paris,1317.0,1693,458,27.05,1235,72.95,62,3.66,5.02,21,1.24,1.7,1152,68.04,93.28,1,M,MACRON,Emmanuel,955,56.41,82.9,2,F,LE PEN,Marine,197,11.64,17.1
52127,75.0,Paris,9,9eme circonscription,56,Paris,1318.0,1521,490,32.22,1031,67.78,86,5.65,8.34,28,1.84,2.72,917,60.29,88.94,1,M,MACRON,Emmanuel,720,47.34,78.52,2,F,LE PEN,Marine,197,12.95,21.48
52128,75.0,Paris,9,9eme circonscription,56,Paris,1319.0,1841,563,30.58,1278,69.42,80,4.35,6.26,21,1.14,1.64,1177,63.93,92.1,1,M,MACRON,Emmanuel,971,52.74,82.5,2,F,LE PEN,Marine,206,11.19,17.5
52129,75.0,Paris,9,9eme circonscription,56,Paris,1320.0,1870,654,34.97,1216,65.03,61,3.26,5.02,20,1.07,1.64,1135,60.7,93.34,1,M,MACRON,Emmanuel,893,47.75,78.68,2,F,LE PEN,Marine,242,12.94,21.32
52130,75.0,Paris,9,9eme circonscription,56,Paris,1321.0,1660,487,29.34,1173,70.66,58,3.49,4.94,17,1.02,1.45,1098,66.14,93.61,1,M,MACRON,Emmanuel,809,48.73,73.68,2,F,LE PEN,Marine,289,17.41,26.32
52131,75.0,Paris,9,9eme circonscription,56,Paris,1322.0,1669,605,36.25,1064,63.75,77,4.61,7.24,24,1.44,2.26,963,57.7,90.51,1,M,MACRON,Emmanuel,678,40.62,70.4,2,F,LE PEN,Marine,285,17.08,29.6
52132,75.0,Paris,9,9eme circonscription,56,Paris,1323.0,1485,446,30.03,1039,69.97,68,4.58,6.54,17,1.14,1.64,954,64.24,91.82,1,M,MACRON,Emmanuel,786,52.93,82.39,2,F,LE PEN,Marine,168,11.31,17.61
52133,75.0,Paris,9,9eme circonscription,56,Paris,1324.0,1486,468,31.49,1018,68.51,72,4.85,7.07,29,1.95,2.85,917,61.71,90.08,1,M,MACRON,Emmanuel,730,49.13,79.61,2,F,LE PEN,Marine,187,12.58,20.39
52134,75.0,Paris,9,9eme circonscription,56,Paris,1325.0,1729,629,36.38,1100,63.62,69,3.99,6.27,17,0.98,1.55,1014,58.65,92.18,1,M,MACRON,Emmanuel,799,46.21,78.8,2,F,LE PEN,Marine,215,12.43,21.2
52135,75.0,Paris,9,9eme circonscription,56,Paris,1326.0,1741,507,29.12,1234,70.88,76,4.37,6.16,18,1.03,1.46,1140,65.48,92.38,1,M,MACRON,Emmanuel,928,53.3,81.4,2,F,LE PEN,Marine,212,12.18,18.6
52136,75.0,Paris,9,9eme circonscription,56,Paris,1327.0,1826,479,26.23,1347,73.77,71,3.89,5.27,37,2.03,2.75,1239,67.85,91.98,1,M,MACRON,Emmanuel,1046,57.28,84.42,2,F,LE PEN,Marine,193,10.57,15.58
52137,75.0,Paris,9,9eme circonscription,56,Paris,1328.0,1779,424,23.83,1355,76.17,80,4.5,5.9,18,1.01,1.33,1257,70.66,92.77,1,M,MACRON,Emmanuel,1046,58.8,83.21,2,F,LE PEN,Marine,211,11.86,16.79
52138,75.0,Paris,9,9eme circonscription,56,Paris,1329.0,1312,474,36.13,838,63.87,61,4.65,7.28,17,1.3,2.03,760,57.93,90.69,1,M,MACRON,Emmanuel,550,41.92,72.37,2,F,LE PEN,Marine,210,16.01,27.63
52139,75.0,Paris,9,9eme circonscription,56,Paris,1330.0,1719,455,26.47,1264,73.53,73,4.25,5.78,34,1.98,2.69,1157,67.31,91.53,1,M,MACRON,Emmanuel,945,54.97,81.68,2,F,LE PEN,Marine,212,12.33,18.32
52140,75.0,Paris,9,9eme circonscription,56,Paris,1331.0,1311,284,21.66,1027,78.34,59,4.5,5.74,27,2.06,2.63,941,71.78,91.63,1,M,MACRON,Emmanuel,791,60.34,84.06,2,F,LE PEN,Marine,150,11.44,15.94
52141,75.0,Paris,9,9eme circonscription,56,Paris,1332.0,1710,556,32.51,1154,67.49,71,4.15,6.15,41,2.4,3.55,1042,60.94,90.29,1,M,MACRON,Emmanuel,825,48.25,79.17,2,F,LE PEN,Marine,217,12.69,20.83
52142,75.0,Paris,9,9eme circonscription,56,Paris,1333.0,694,279,40.2,415,59.8,39,5.62,9.4,11,1.59,2.65,365,52.59,87.95,1,M,MACRON,Emmanuel,288,41.5,78.9,2,F,LE PEN,Marine,77,11.1,21.1
52143,75.0,Paris,9,9eme circonscription,56,Paris,1334.0,2104,532,25.29,1572,74.71,92,4.37,5.85,27,1.28,1.72,1453,69.06,92.43,1,M,MACRON,Emmanuel,1206,57.32,83.0,2,F,LE PEN,Marine,247,11.74,17.0
52144,75.0,Paris,9,9eme circonscription,56,Paris,1360.0,1595,401,25.14,1194,74.86,63,3.95,5.28,25,1.57,2.09,1106,69.34,92.63,1,M,MACRON,Emmanuel,959,60.13,86.71,2,F,LE PEN,Marine,147,9.22,13.29
52145,75.0,Paris,9,9eme circonscription,56,Paris,1361.0,1584,341,21.53,1243,78.47,62,3.91,4.99,38,2.4,3.06,1143,72.16,91.95,1,M,MACRON,Emmanuel,1008,63.64,88.19,2,F,LE PEN,Marine,135,8.52,11.81
52146,75.0,Paris,9,9eme circonscription,56,Paris,1362.0,1646,328,19.93,1318,80.07,61,3.71,4.63,20,1.22,1.52,1237,75.15,93.85,1,M,MACRON,Emmanuel,1066,64.76,86.18,2,F,LE PEN,Marine,171,10.39,13.82
52147,75.0,Paris,9,9eme circonscription,56,Paris,1363.0,1345,269,20.0,1076,80.0,53,3.94,4.93,15,1.12,1.39,1008,74.94,93.68,1,M,MACRON,Emmanuel,902,67.06,89.48,2,F,LE PEN,Marine,106,7.88,10.52
52148,75.0,Paris,9,9eme circonscription,56,Paris,1364.0,1391,353,25.38,1038,74.62,47,3.38,4.53,18,1.29,1.73,973,69.95,93.74,1,M,MACRON,Emmanuel,838,60.24,86.13,2,F,LE PEN,Marine,135,9.71,13.87
52149,75.0,Paris,9,9eme circonscription,56,Paris,1365.0,1737,325,18.71,1412,81.29,90,5.18,6.37,25,1.44,1.77,1297,74.67,91.86,1,M,MACRON,Emmanuel,1167,67.18,89.98,2,F,LE PEN,Marine,130,7.48,10.02
52150,75.0,Paris,9,9eme circonscription,56,Paris,1366.0,1759,347,19.73,1412,80.27,96,5.46,6.8,20,1.14,1.42,1296,73.68,91.78,1,M,MACRON,Emmanuel,1130,64.24,87.19,2,F,LE PEN,Marine,166,9.44,12.81
52151,75.0,Paris,9,9eme circonscription,56,Paris,1367.0,1490,361,24.23,1129,75.77,67,4.5,5.93,17,1.14,1.51,1045,70.13,92.56,1,M,MACRON,Emmanuel,905,60.74,86.6,2,F,LE PEN,Marine,140,9.4,13.4
52152,75.0,Paris,9,9eme circonscription,56,Paris,1368.0,1593,419,26.3,1174,73.7,58,3.64,4.94,26,1.63,2.21,1090,68.42,92.84,1,M,MACRON,Emmanuel,921,57.82,84.5,2,F,LE PEN,Marine,169,10.61,15.5
52153,75.0,Paris,9,9eme circonscription,56,Paris,1370.0,1183,308,26.04,875,73.96,73,6.17,8.34,22,1.86,2.51,780,65.93,89.14,1,M,MACRON,Emmanuel,639,54.02,81.92,2,F,LE PEN,Marine,141,11.92,18.08
52154,75.0,Paris,9,9eme circonscription,56,Paris,1371.0,1653,446,26.98,1207,73.02,76,4.6,6.3,22,1.33,1.82,1109,67.09,91.88,1,M,MACRON,Emmanuel,918,55.54,82.78,2,F,LE PEN,Marine,191,11.55,17.22
52155,75.0,Paris,10,10eme circonscription,56,Paris,1335.0,1297,372,28.68,925,71.32,42,3.24,4.54,13,1.0,1.41,870,67.08,94.05,1,M,MACRON,Emmanuel,718,55.36,82.53,2,F,LE PEN,Marine,152,11.72,17.47
52156,75.0,Paris,10,10eme circonscription,56,Paris,1336.0,1443,327,22.66,1116,77.34,61,4.23,5.47,15,1.04,1.34,1040,72.07,93.19,1,M,MACRON,Emmanuel,885,61.33,85.1,2,F,LE PEN,Marine,155,10.74,14.9
52157,75.0,Paris,10,10eme circonscription,56,Paris,1337.0,1788,567,31.71,1221,68.29,104,5.82,8.52,20,1.12,1.64,1097,61.35,89.84,1,M,MACRON,Emmanuel,853,47.71,77.76,2,F,LE PEN,Marine,244,13.65,22.24
52158,75.0,Paris,10,10eme circonscription,56,Paris,1338.0,1445,441,30.52,1004,69.48,49,3.39,4.88,20,1.38,1.99,935,64.71,93.13,1,M,MACRON,Emmanuel,789,54.6,84.39,2,F,LE PEN,Marine,146,10.1,15.61
52159,75.0,Paris,10,10eme circonscription,56,Paris,1339.0,1855,576,31.05,1279,68.95,71,3.83,5.55,27,1.46,2.11,1181,63.67,92.34,1,M,MACRON,Emmanuel,963,51.91,81.54,2,F,LE PEN,Marine,218,11.75,18.46
52160,75.0,Paris,10,10eme circonscription,56,Paris,1340.0,1629,350,21.49,1279,78.51,72,4.42,5.63,16,0.98,1.25,1191,73.11,93.12,1,M,MACRON,Emmanuel,1038,63.72,87.15,2,F,LE PEN,Marine,153,9.39,12.85
52161,75.0,Paris,10,10eme circonscription,56,Paris,1341.0,1814,517,28.5,1297,71.5,93,5.13,7.17,17,0.94,1.31,1187,65.44,91.52,1,M,MACRON,Emmanuel,1018,56.12,85.76,2,F,LE PEN,Marine,169,9.32,14.24
52162,75.0,Paris,10,10eme circonscription,56,Paris,1342.0,1553,546,35.16,1007,64.84,73,4.7,7.25,15,0.97,1.49,919,59.18,91.26,1,M,MACRON,Emmanuel,691,44.49,75.19,2,F,LE PEN,Marine,228,14.68,24.81
52163,75.0,Paris,10,10eme circonscription,56,Paris,1343.0,1748,491,28.09,1257,71.91,97,5.55,7.72,35,2.0,2.78,1125,64.36,89.5,1,M,MACRON,Emmanuel,949,54.29,84.36,2,F,LE PEN,Marine,176,10.07,15.64
52164,75.0,Paris,10,10eme circonscription,56,Paris,1344.0,1517,577,38.04,940,61.96,49,3.23,5.21,25,1.65,2.66,866,57.09,92.13,1,M,MACRON,Emmanuel,679,44.76,78.41,2,F,LE PEN,Marine,187,12.33,21.59
52165,75.0,Paris,10,10eme circonscription,56,Paris,1345.0,1487,498,33.49,989,66.51,69,4.64,6.98,10,0.67,1.01,910,61.2,92.01,1,M,MACRON,Emmanuel,747,50.24,82.09,2,F,LE PEN,Marine,163,10.96,17.91
52166,75.0,Paris,10,10eme circonscription,56,Paris,1346.0,1719,525,30.54,1194,69.46,71,4.13,5.95,18,1.05,1.51,1105,64.28,92.55,1,M,MACRON,Emmanuel,767,44.62,69.41,2,F,LE PEN,Marine,338,19.66,30.59
52167,75.0,Paris,10,10eme circonscription,56,Paris,1347.0,1818,392,21.56,1426,78.44,60,3.3,4.21,22,1.21,1.54,1344,73.93,94.25,1,M,MACRON,Emmanuel,1163,63.97,86.53,2,F,LE PEN,Marine,181,9.96,13.47
52168,75.0,Paris,10,10eme circonscription,56,Paris,1348.0,1788,475,26.57,1313,73.43,79,4.42,6.02,18,1.01,1.37,1216,68.01,92.61,1,M,MACRON,Emmanuel,1036,57.94,85.2,2,F,LE PEN,Marine,180,10.07,14.8
52169,75.0,Paris,10,10eme circonscription,56,Paris,1349.0,1707,358,20.97,1349,79.03,67,3.93,4.97,20,1.17,1.48,1262,73.93,93.55,1,M,MACRON,Emmanuel,1113,65.2,88.19,2,F,LE PEN,Marine,149,8.73,11.81
52170,75.0,Paris,10,10eme circonscription,56,Paris,1350.0,1693,345,20.38,1348,79.62,74,4.37,5.49,24,1.42,1.78,1250,73.83,92.73,1,M,MACRON,Emmanuel,1091,64.44,87.28,2,F,LE PEN,Marine,159,9.39,12.72
52171,75.0,Paris,10,10eme circonscription,56,Paris,1351.0,1696,400,23.58,1296,76.42,79,4.66,6.1,15,0.88,1.16,1202,70.87,92.75,1,M,MACRON,Emmanuel,1021,60.2,84.94,2,F,LE PEN,Marine,181,10.67,15.06
52172,75.0,Paris,10,10eme circonscription,56,Paris,1352.0,1368,311,22.73,1057,77.27,61,4.46,5.77,20,1.46,1.89,976,71.35,92.34,1,M,MACRON,Emmanuel,833,60.89,85.35,2,F,LE PEN,Marine,143,10.45,14.65
52173,75.0,Paris,10,10eme circonscription,56,Paris,1353.0,1322,399,30.18,923,69.82,57,4.31,6.18,14,1.06,1.52,852,64.45,92.31,1,M,MACRON,Emmanuel,684,51.74,80.28,2,F,LE PEN,Marine,168,12.71,19.72
52174,75.0,Paris,10,10eme circonscription,56,Paris,1354.0,1732,383,22.11,1349,77.89,83,4.79,6.15,17,0.98,1.26,1249,72.11,92.59,1,M,MACRON,Emmanuel,1069,61.72,85.59,2,F,LE PEN,Marine,180,10.39,14.41
52175,75.0,Paris,10,10eme circonscription,56,Paris,1355.0,1271,374,29.43,897,70.57,55,4.33,6.13,23,1.81,2.56,819,64.44,91.3,1,M,MACRON,Emmanuel,645,50.75,78.75,2,F,LE PEN,Marine,174,13.69,21.25
52176,75.0,Paris,10,10eme circonscription,56,Paris,1356.0,1664,395,23.74,1269,76.26,79,4.75,6.23,26,1.56,2.05,1164,69.95,91.73,1,M,MACRON,Emmanuel,985,59.19,84.62,2,F,LE PEN,Marine,179,10.76,15.38
52177,75.0,Paris,10,10eme circonscription,56,Paris,1357.0,1562,368,23.56,1194,76.44,82,5.25,6.87,16,1.02,1.34,1096,70.17,91.79,1,M,MACRON,Emmanuel,947,60.63,86.41,2,F,LE PEN,Marine,149,9.54,13.59
52178,75.0,Paris,10,10eme circonscription,56,Paris,1358.0,1606,370,23.04,1236,76.96,58,3.61,4.69,19,1.18,1.54,1159,72.17,93.77,1,M,MACRON,Emmanuel,1019,63.45,87.92,2,F,LE PEN,Marine,140,8.72,12.08
52179,75.0,Paris,10,10eme circonscription,56,Paris,1359.0,1808,483,26.71,1325,73.29,87,4.81,6.57,19,1.05,1.43,1219,67.42,92.0,1,M,MACRON,Emmanuel,1043,57.69,85.56,2,F,LE PEN,Marine,176,9.73,14.44
52180,75.0,Paris,10,10eme circonscription,56,Paris,1369.0,1419,312,21.99,1107,78.01,54,3.81,4.88,15,1.06,1.36,1038,73.15,93.77,1,M,MACRON,Emmanuel,897,63.21,86.42,2,F,LE PEN,Marine,141,9.94,13.58
52181,75.0,Paris,10,10eme circonscription,56,Paris,1440.0,1590,373,23.46,1217,76.54,63,3.96,5.18,21,1.32,1.73,1133,71.26,93.1,1,M,MACRON,Emmanuel,996,62.64,87.91,2,F,LE PEN,Marine,137,8.62,12.09
52182,75.0,Paris,10,10eme circonscription,56,Paris,1441.0,1756,409,23.29,1347,76.71,38,2.16,2.82,16,0.91,1.19,1293,73.63,95.99,1,M,MACRON,Emmanuel,1140,64.92,88.17,2,F,LE PEN,Marine,153,8.71,11.83
52183,75.0,Paris,10,10eme circonscription,56,Paris,1442.0,1858,496,26.7,1362,73.3,59,3.18,4.33,20,1.08,1.47,1283,69.05,94.2,1,M,MACRON,Emmanuel,1055,56.78,82.23,2,F,LE PEN,Marine,228,12.27,17.77
52184,75.0,Paris,10,10eme circonscription,56,Paris,1443.0,1509,368,24.39,1141,75.61,62,4.11,5.43,18,1.19,1.58,1061,70.31,92.99,1,M,MACRON,Emmanuel,923,61.17,86.99,2,F,LE PEN,Marine,138,9.15,13.01
52185,75.0,Paris,10,10eme circonscription,56,Paris,1444.0,1538,489,31.79,1049,68.21,63,4.1,6.01,16,1.04,1.53,970,63.07,92.47,1,M,MACRON,Emmanuel,772,50.2,79.59,2,F,LE PEN,Marine,198,12.87,20.41
52186,75.0,Paris,10,10eme circonscription,56,Paris,1445.0,1563,578,36.98,985,63.02,69,4.41,7.01,23,1.47,2.34,893,57.13,90.66,1,M,MACRON,Emmanuel,700,44.79,78.39,2,F,LE PEN,Marine,193,12.35,21.61
52187,75.0,Paris,10,10eme circonscription,56,Paris,1446.0,1377,295,21.42,1082,78.58,60,4.36,5.55,19,1.38,1.76,1003,72.84,92.7,1,M,MACRON,Emmanuel,875,63.54,87.24,2,F,LE PEN,Marine,128,9.3,12.76
52188,75.0,Paris,10,10eme circonscription,56,Paris,1447.0,1413,428,30.29,985,69.71,71,5.02,7.21,18,1.27,1.83,896,63.41,90.96,1,M,MACRON,Emmanuel,715,50.6,79.8,2,F,LE PEN,Marine,181,12.81,20.2
52189,75.0,Paris,10,10eme circonscription,56,Paris,1448.0,1548,453,29.26,1095,70.74,70,4.52,6.39,23,1.49,2.1,1002,64.73,91.51,1,M,MACRON,Emmanuel,795,51.36,79.34,2,F,LE PEN,Marine,207,13.37,20.66
52190,75.0,Paris,10,10eme circonscription,56,Paris,1449.0,1624,365,22.48,1259,77.52,64,3.94,5.08,20,1.23,1.59,1175,72.35,93.33,1,M,MACRON,Emmanuel,988,60.84,84.09,2,F,LE PEN,Marine,187,11.51,15.91
52191,75.0,Paris,10,10eme circonscription,56,Paris,1450.0,1541,338,21.93,1203,78.07,69,4.48,5.74,19,1.23,1.58,1115,72.36,92.68,1,M,MACRON,Emmanuel,956,62.04,85.74,2,F,LE PEN,Marine,159,10.32,14.26
52192,75.0,Paris,10,10eme circonscription,56,Paris,1451.0,1433,393,27.42,1040,72.58,56,3.91,5.38,22,1.54,2.12,962,67.13,92.5,1,M,MACRON,Emmanuel,754,52.62,78.38,2,F,LE PEN,Marine,208,14.52,21.62
52193,75.0,Paris,10,10eme circonscription,56,Paris,1452.0,1534,471,30.7,1063,69.3,70,4.56,6.59,15,0.98,1.41,978,63.75,92.0,1,M,MACRON,Emmanuel,727,47.39,74.34,2,F,LE PEN,Marine,251,16.36,25.66
52194,75.0,Paris,10,10eme circonscription,56,Paris,1453.0,1471,484,32.9,987,67.1,58,3.94,5.88,26,1.77,2.63,903,61.39,91.49,1,M,MACRON,Emmanuel,690,46.91,76.41,2,F,LE PEN,Marine,213,14.48,23.59
52195,75.0,Paris,10,10eme circonscription,56,Paris,1454.0,1539,425,27.62,1114,72.38,68,4.42,6.1,15,0.97,1.35,1031,66.99,92.55,1,M,MACRON,Emmanuel,815,52.96,79.05,2,F,LE PEN,Marine,216,14.04,20.95
52196,75.0,Paris,10,10eme circonscription,56,Paris,1455.0,1751,542,30.95,1209,69.05,74,4.23,6.12,23,1.31,1.9,1112,63.51,91.98,1,M,MACRON,Emmanuel,856,48.89,76.98,2,F,LE PEN,Marine,256,14.62,23.02
52197,75.0,Paris,10,10eme circonscription,56,Paris,1456.0,1490,500,33.56,990,66.44,85,5.7,8.59,17,1.14,1.72,888,59.6,89.7,1,M,MACRON,Emmanuel,609,40.87,68.58,2,F,LE PEN,Marine,279,18.72,31.42
52198,75.0,Paris,10,10eme circonscription,56,Paris,1457.0,1559,621,39.83,938,60.17,56,3.59,5.97,25,1.6,2.67,857,54.97,91.36,1,M,MACRON,Emmanuel,599,38.42,69.89,2,F,LE PEN,Marine,258,16.55,30.11
52199,75.0,Paris,11,11eme circonscription,56,Paris,611.0,1282,299,23.32,983,76.68,39,3.04,3.97,8,0.62,0.81,936,73.01,95.22,1,M,MACRON,Emmanuel,817,63.73,87.29,2,F,LE PEN,Marine,119,9.28,12.71
52200,75.0,Paris,11,11eme circonscription,56,Paris,612.0,1158,213,18.39,945,81.61,26,2.25,2.75,15,1.3,1.59,904,78.07,95.66,1,M,MACRON,Emmanuel,773,66.75,85.51,2,F,LE PEN,Marine,131,11.31,14.49
52201,75.0,Paris,11,11eme circonscription,56,Paris,613.0,1360,252,18.53,1108,81.47,48,3.53,4.33,13,0.96,1.17,1047,76.99,94.49,1,M,MACRON,Emmanuel,890,65.44,85.0,2,F,LE PEN,Marine,157,11.54,15.0
52202,75.0,Paris,11,11eme circonscription,56,Paris,614.0,1254,271,21.61,983,78.39,42,3.35,4.27,14,1.12,1.42,927,73.92,94.3,1,M,MACRON,Emmanuel,775,61.8,83.6,2,F,LE PEN,Marine,152,12.12,16.4
52203,75.0,Paris,11,11eme circonscription,56,Paris,615.0,1258,269,21.38,989,78.62,39,3.1,3.94,4,0.32,0.4,946,75.2,95.65,1,M,MACRON,Emmanuel,833,66.22,88.05,2,F,LE PEN,Marine,113,8.98,11.95
52204,75.0,Paris,11,11eme circonscription,56,Paris,616.0,1581,366,23.15,1215,76.85,30,1.9,2.47,19,1.2,1.56,1166,73.75,95.97,1,M,MACRON,Emmanuel,1021,64.58,87.56,2,F,LE PEN,Marine,145,9.17,12.44
52205,75.0,Paris,11,11eme circonscription,56,Paris,617.0,1522,297,19.51,1225,80.49,53,3.48,4.33,16,1.05,1.31,1156,75.95,94.37,1,M,MACRON,Emmanuel,995,65.37,86.07,2,F,LE PEN,Marine,161,10.58,13.93
52206,75.0,Paris,11,11eme circonscription,56,Paris,618.0,1036,194,18.73,842,81.27,36,3.47,4.28,10,0.97,1.19,796,76.83,94.54,1,M,MACRON,Emmanuel,662,63.9,83.17,2,F,LE PEN,Marine,134,12.93,16.83
52207,75.0,Paris,11,11eme circonscription,56,Paris,619.0,1031,178,17.26,853,82.74,33,3.2,3.87,8,0.78,0.94,812,78.76,95.19,1,M,MACRON,Emmanuel,716,69.45,88.18,2,F,LE PEN,Marine,96,9.31,11.82
52208,75.0,Paris,11,11eme circonscription,56,Paris,620.0,1204,257,21.35,947,78.65,36,2.99,3.8,12,1.0,1.27,899,74.67,94.93,1,M,MACRON,Emmanuel,752,62.46,83.65,2,F,LE PEN,Marine,147,12.21,16.35
52209,75.0,Paris,11,11eme circonscription,56,Paris,621.0,1160,202,17.41,958,82.59,37,3.19,3.86,12,1.03,1.25,909,78.36,94.89,1,M,MACRON,Emmanuel,797,68.71,87.68,2,F,LE PEN,Marine,112,9.66,12.32
52210,75.0,Paris,11,11eme circonscription,56,Paris,622.0,1337,249,18.62,1088,81.38,38,2.84,3.49,14,1.05,1.29,1036,77.49,95.22,1,M,MACRON,Emmanuel,916,68.51,88.42,2,F,LE PEN,Marine,120,8.98,11.58
52211,75.0,Paris,11,11eme circonscription,56,Paris,1401.0,1336,278,20.81,1058,79.19,46,3.44,4.35,8,0.6,0.76,1004,75.15,94.9,1,M,MACRON,Emmanuel,870,65.12,86.65,2,F,LE PEN,Marine,134,10.03,13.35
52212,75.0,Paris,11,11eme circonscription,56,Paris,1402.0,1489,327,21.96,1162,78.04,66,4.43,5.68,24,1.61,2.07,1072,71.99,92.25,1,M,MACRON,Emmanuel,916,61.52,85.45,2,F,LE PEN,Marine,156,10.48,14.55
52213,75.0,Paris,11,11eme circonscription,56,Paris,1403.0,1545,296,19.16,1249,80.84,56,3.62,4.48,9,0.58,0.72,1184,76.63,94.8,1,M,MACRON,Emmanuel,1074,69.51,90.71,2,F,LE PEN,Marine,110,7.12,9.29
52214,75.0,Paris,11,11eme circonscription,56,Paris,1404.0,1504,358,23.8,1146,76.2,56,3.72,4.89,12,0.8,1.05,1078,71.68,94.07,1,M,MACRON,Emmanuel,959,63.76,88.96,2,F,LE PEN,Marine,119,7.91,11.04
52215,75.0,Paris,11,11eme circonscription,56,Paris,1405.0,1388,276,19.88,1112,80.12,44,3.17,3.96,19,1.37,1.71,1049,75.58,94.33,1,M,MACRON,Emmanuel,954,68.73,90.94,2,F,LE PEN,Marine,95,6.84,9.06
